Store ID,ADDRESS,ADDRESS 2,CITY,WAREHOUSEID,STATE and PIN,Lat,Long
140006250,,20445 YORBA LINDA BLVD ,YORBA LINDA,XXXXX,CA,33.8932942,117.7757264
140005138,,15205 HAWTHORNE BLVD ,LAWNDALE,XXXXX,CA,33.8936093,118.3534086
140018254,,280 E COMPTON BLVD ,COMPTON,XXXXX,CA,33.8947517,118.2208515
100053076,,15000 CRENSHAW BLVD ,GARDENA,XXXXX,CA,33.8952855,118.3261683
140045026,,3350 LN SIERRA AVE ,RIVERSIDE,XXXXX,CA,33.8954717,117.4716972
100008499,,15107 S ATLANTIC AVE ,COMPTON,XXXXX,CA,33.8957804,118.1933954
140003414,,2700 N SEPULVEDA BLVD ,MANHATTAN BEACH,XXXXX,CA,33.8960421,118.394311
140036882,,111 E COMPTON BLVD ,COMPTON,XXXXX,CA,33.8965922,118.2228803
140002443,,15200 ROSECRANS AVE ,LA MIRADA,XXXXX,CA,33.89715,118.0076186
140001701,,3420 LA SIERRA AVE ,RIVERSIDE,XXXXX,CA,33.8972695,117.4728643
140001716,,1040 E BASTANCHURY RD ,FULLERTON,XXXXX,CA,33.8983799,117.91118
140001761,,550 HIDDEN VALLEY PKWY ,CORONA,XXXXX,CA,33.8985593,117.5558381
200810561,,14900 INNOVATION DR ,RIVERSIDE,XXXXX,CA,33.8990462,117.2799611
200030442,,14800 BLOOMFIELD AVE ,SANTA FE SPRINGS,XXXXX,CA,33.8991013,118.0624549
140002735,,14500 OCEAN GATE AVE ,HAWTHORNE,XXXXX,CA,33.8994009,118.3664656
140002516,,1100 HAMMER AVE ,NORCO,XXXXX,CA,33.8994159,117.5650391
200885880,,14501 HINDRY AVE ,HAWTHORNE,XXXXX,CA,33.8998183,118.3737698
200404313,,14422 BEST AVE ,SANTA FE SPRINGS,XXXXX,CA,33.8999042,118.041741
